StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Attitude_1_1,Attitude_2_1,Benefit_1_1,Benefit_2_1,Risk_1_1,Risk_2_1,Q9,Q10,Q11,Q12,Q13,Info_Info_1,Info_Info_2,Info_Info_3,Info_Info_4,Info_Info_5,Info_Info_6,Info_Info_7,Info_Info_8,Info_Info_9,Info_Info_10,Info_Info_11,Info_Info_12,Info_Cred_1,Info_Cred_2,Info_Cred_3,Info_Cred_4,Info_Cred_5,Info_Cred_6,Info_Cred_7,Info_Cred_8,Info_Cred_9,Info_Cred_10,Info_Cred_11,Info_Cred_12,Info_Cred_13,H_Num1,H_Num2,H_Num3,H_Num4,H_Num5,Q22,id,eqtid
2022/11/1 20:06,2022/11/1 20:23,0,14.14.240.182,100,1021,1,2022/11/1 20:23,R_QfC6ykhjxS36fy9,,,,,35.4343,139.6466,anonymous,JA,0,0,0,4,1,2,2,2,1,4,2,3,5,4,3,2,2,2,6,5,4,5,5,5,5,2,5,1,5,5,6,4,4,4,6,5,5,1,6,6,6,6,6,6,4,2,3,2,2,,atBqNx0G2ThD,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:20,2022/11/1 20:24,0,49.106.192.54,100,273,1,2022/11/1 20:24,R_2Cm2v41FwRf5uk1,,,,,35.6897,139.6895,anonymous,JA,3,0,0,4,4,5,4,3,3,3,3,4,2,3,2,2,3,3,2,4,5,4,4,4,4,4,4,4,4,4,4,3,3,2,3,4,3,1,4,4,3,3,4,4,4,2,3,1,2,,5cLcNlyqC1uW,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:21,2022/11/1 20:25,0,126.225.83.112,100,249,1,2022/11/1 20:25,R_25RQ3bbOR1AlM51,,,,,35.6897,139.6895,anonymous,JA,3,0,0,5,5,3,2,2,3,3,4,2,2,2,3,2,2,3,4,5,5,4,4,4,2,4,1,1,2,2,1,4,5,4,3,4,5,1,3,4,4,3,3,2,1,2,3,1,1,,U7C5wfgUu3Nr,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:19,2022/11/1 20:26,0,114.154.158.54,100,389,1,2022/11/1 20:26,R_1IMMFdEQ12uuBeX,,,,,35.4645,133.0771,anonymous,JA,2,0,1,6,6,5,5,6,1,2,4,4,3,2,3,3,3,4,5,6,7,7,4,3,4,5,4,3,4,4,2,6,5,6,6,4,5,1,5,5,5,5,5,5,4,2,2,1,2,特になし,xPtIE1I6UTbM,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:15,2022/11/1 20:28,0,49.104.11.65,100,791,1,2022/11/1 20:28,R_5zj8f51mPQ8gwnL,,,,,35.6897,139.6895,anonymous,JA,3,0,0,6,5,3,3,5,1,2,3,4,3,3,3,2,2,3,5,4,3,3,3,3,2,4,4,3,4,4,3,3,4,4,4,4,3,1,4,3,4,4,4,3,4,2,3,3,2,計算問題の問題の意味がわかりにくい,d8aiYJsasNJD,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:28,2022/11/1 20:33,0,203.171.9.195,100,274,1,2022/11/1 20:33,R_38baDqfUzuViKAh,,,,,34.9764,136.6106,anonymous,JA,3,0,0,5,4,4,4,4,2,3,3,2,3,2,3,2,2,3,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,1,4,4,4,5,4,4,1,3,3,3,3,,kCDpuvZmVp7v,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:33,2022/11/1 20:36,0,126.77.27.220,100,145,1,2022/11/1 20:36,R_3nSgn9RaXjTi8oI,,,,,35.8162,139.6857,anonymous,JA,2,0,0,3,2,2,2,2,3,2,2,2,2,2,4,2,2,2,5,3,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,2,2,3,2,3,3,4,2,2,1,3,,uLYA6P9Pa6X6,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:26,2022/11/1 20:36,0,14.8.72.33,100,588,1,2022/11/1 20:36,R_XUgT2mmGnwZu97b,,,,,36.309,139.3432,anonymous,JA,4,0,1,6,7,5,5,6,2,2,4,4,4,2,2,3,3,3,2,6,5,5,4,5,6,4,5,3,3,4,5,5,5,5,4,6,5,1,5,5,4,4,3,4,4,2,1,3,4,特になし,Z2KJt6GhkEgJ,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:22,2022/11/1 20:41,0,121.107.134.3,100,1171,1,2022/11/1 20:41,R_1CBcGGeWOOwPNzj,,,,,43.0763,141.3654,anonymous,JA,2,0,0,6,5,3,5,4,1,2,4,4,3,1,3,3,4,3,5,7,6,4,5,6,5,2,1,6,1,5,1,6,5,5,5,5,4,1,1,1,3,2,3,1,4,2,3,2,2,,aC8PanFsubX5,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:33,2022/11/1 20:42,0,106.159.93.12,100,502,1,2022/11/1 20:42,R_3Rx6rkirH1WTQ5B,,,,,39.7042,140.1282,anonymous,JA,3,0,0,5,7,6,2,5,1,1,5,5,3,1,2,3,3,4,5,6,5,5,6,6,6,2,5,1,4,4,1,4,4,4,4,6,6,1,6,5,5,5,4,2,4,2,2,2,2,,GsqSeB87eml9,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:41,2022/11/1 20:45,0,14.8.96.129,100,234,1,2022/11/1 20:45,R_3fT6bZzDyVdRNOO,,,,,36.6497,138.2013,anonymous,JA,3,0,1,5,2,3,4,3,4,3,3,3,3,2,3,2,2,2,1,5,5,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,1,3,3,3,4,4,5,4,2,3,2,2,,cl69uxwd1kvL,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:39,2022/11/1 20:46,0,106.129.67.122,100,411,1,2022/11/1 20:46,R_3hurgVAHoqdLjGr,,,,,35.6897,139.6895,anonymous,JA,3,0,0,4,4,3,4,4,2,2,2,2,4,3,2,2,3,2,4,5,5,5,6,5,3,4,4,5,3,2,2,5,5,5,5,5,5,1,4,3,5,4,3,2,4,2,3,1,2,,6je4lQ26ZknY,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:48,2022/11/1 20:55,0,106.185.144.2,100,425,1,2022/11/1 20:55,R_2DTRDx2HEzITfFa,,,,,35.6893,139.6899,anonymous,JA,0,0,1,4,1,2,1,1,3,3,3,3,3,3,2,2,2,2,3,3,2,2,3,3,5,2,3,4,5,5,5,3,3,2,4,4,5,1,2,4,2,4,5,6,4,2,2,1,4,質問の意図が分かりづらい,fKKOfy617pQz,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:48,2022/11/1 20:56,0,202.247.181.37,100,490,1,2022/11/1 20:56,R_1ifmZzaQdG8QYnY,,,,,35.3683,139.3684,anonymous,JA,4,0,0,7,7,2,1,7,1,1,5,1,3,1,3,5,1,3,5,5,5,4,5,4,5,4,6,7,4,1,1,5,4,4,4,4,5,1,5,5,4,5,4,1,4,3,3,4,4,,sSYUN5fbQ9lv,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:32,2022/11/1 21:03,0,152.117.139.205,100,1864,1,2022/11/1 21:03,R_2zkZDCLpIZJM1MK,,,,,35.4343,139.6466,anonymous,JA,3,0,0,5,4,4,3,4,3,3,2,3,3,3,2,2,2,4,2,5,5,5,5,4,5,2,5,5,5,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,1,2,2,2,3,,8aqlHNsFmMNZ,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:58,2022/11/1 21:04,0,115.126.136.4,100,343,1,2022/11/1 21:04,R_2cp7qnYElXkzl34,,,,,34.6886,135.1959,anonymous,JA,3,0,1,6,6,4,5,5,1,2,4,5,3,2,3,4,4,3,5,5,5,5,4,5,4,3,5,4,4,3,4,5,5,5,4,5,5,1,4,4,5,3,3,3,4,2,3,2,4,,9ywtqejAorYI,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:00,2022/11/1 21:07,0,126.220.199.84,100,419,1,2022/11/1 21:07,R_2QuD3fPWbarMLDY,,,,,34.6947,135.5,anonymous,JA,2,0,0,3,1,1,4,1,3,4,2,4,5,4,4,4,5,4,1,6,6,3,7,3,6,6,6,1,5,5,5,2,3,5,3,3,3,1,4,3,3,6,3,3,4,2,3,2,2,,qDDhd9YW5Cr6,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:59,2022/11/1 21:09,0,133.200.149.128,100,4239,1,2022/11/1 21:09,R_3hmrh3pELKxX6My,,,,,35.6893,139.6899,anonymous,JA,2,1,1,6,5,5,6,4,4,4,4,3,3,4,3,3,3,3,2,4,4,5,4,6,3,4,3,4,4,4,5,5,5,5,4,4,4,5,5,5,5,5,4,4,3,2,2,1,2,,BOgkXVBZNiox,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:02,2022/11/1 21:10,0,219.109.63.29,100,439,1,2022/11/1 21:10,R_3Pn0gc2x1NigLo4,,,,,33.8396,132.7601,anonymous,JA,3,0,1,5,4,3,4,4,2,3,4,4,4,3,2,3,3,2,6,5,5,4,5,5,5,4,4,4,5,4,4,4,4,4,5,4,4,1,4,4,5,4,4,4,4,2,3,2,2,,8FXEYFmYM5oK,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:29,2022/11/1 21:15,0,126.142.48.74,100,6385,1,2022/11/1 21:15,R_3GjGk9KkgY6KwhB,,,,,34.779,137.9337,anonymous,JA,2,0,1,3,3,1,5,4,1,2,2,4,5,3,2,4,3,2,5,4,5,5,4,4,3,4,5,5,4,4,4,3,4,4,5,5,5,1,5,3,5,5,5,4,4,2,2,1,3,,q7izOzMPNzFB,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:10,2022/11/1 21:17,0,113.144.214.62,100,368,1,2022/11/1 21:17,R_2R1Wh7ybMi17msJ,,,,,35.6143,140.1062,anonymous,JA,3,0,0,5,5,5,4,3,2,2,4,4,3,2,4,3,3,2,5,5,5,5,4,4,5,4,4,3,4,3,3,5,5,5,4,4,5,1,4,5,4,4,4,4,4,2,3,2,2,,K8YLWxxTI3xm,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:21,2022/11/1 21:23,0,14.13.7.32,100,156,1,2022/11/1 21:23,R_3RkfNHVTDuWfS9q,,,,,34.4056,132.4533,anonymous,JA,3,1,1,6,7,3,4,6,1,1,4,4,4,4,2,4,5,4,2,3,3,1,2,5,4,2,4,1,3,3,2,1,3,2,1,5,5,4,4,1,3,2,2,5,4,2,3,2,1,なし,9kdW8CTPuMi1,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:17,2022/11/1 21:26,0,153.186.38.210,100,506,1,2022/11/1 21:26,R_3fBh0taeV8pbSuj,,,,,36.7024,137.2198,anonymous,JA,3,0,0,5,5,4,5,5,4,4,3,3,3,3,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,3,2,4,とくになし,msQ9KXs7T33c,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:26,2022/11/1 21:29,0,125.9.52.92,100,180,1,2022/11/1 21:29,R_331OKUtmeQzQEFC,,,,,35.0203,135.7602,anonymous,JA,0,0,1,4,1,1,3,2,1,4,3,2,5,4,2,2,2,2,5,3,3,3,5,5,5,3,4,4,5,4,5,4,3,4,4,3,5,1,4,3,3,4,4,5,1,2,3,2,2,,YvgUao5mFrQb,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:31,2022/11/1 21:34,0,123.226.23.90,100,146,1,2022/11/1 21:34,R_10vLriV24Kffwbf,,,,,34.3316,134.0452,anonymous,JA,3,0,1,6,5,6,5,6,2,1,4,2,4,2,2,4,4,2,2,5,2,6,3,4,2,6,6,2,4,1,3,4,3,4,6,3,2,1,3,2,6,1,5,7,1,2,4,1,2,,GfcJfJk579oN,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:33,2022/11/1 21:39,0,124.241.11.200,100,385,1,2022/11/1 21:39,R_1Fapkq3p73PR5PY,,,,,36.0644,136.2226,anonymous,JA,3,0,1,7,6,4,5,7,1,2,5,5,1,1,2,2,2,2,2,7,6,7,5,7,4,6,5,6,4,4,1,6,6,7,6,7,5,2,6,6,7,5,3,4,4,2,3,1,1,,3tFg384c1fPp,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:34,2022/11/1 21:40,0,106.167.40.2,100,359,1,2022/11/1 21:40,R_1Nhb500ZvZPivYx,,,,,35.6893,139.6899,anonymous,JA,0,0,0,1,1,1,1,1,3,5,1,3,5,5,3,3,3,3,6,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,7,3,1,2,2,2,4,,HrQgs1bBweFl,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:37,2022/11/1 21:43,0,42.126.131.155,100,353,1,2022/11/1 21:43,R_2aY5IZ2SBu2NOjk,,,,,35.6323,138.4435,anonymous,JA,4,0,0,5,5,5,5,4,2,2,4,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,2,3,2,2,,cBLzrWritiPQ,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:40,2022/11/1 21:48,0,14.11.68.0,100,468,1,2022/11/1 21:48,R_3snaNFOCd2Vo4zj,,,,,35.1743,136.8931,anonymous,JA,3,1,1,5,6,4,6,5,2,2,4,5,3,2,4,3,3,4,5,5,6,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,1,4,4,4,5,3,4,4,2,3,2,2,,n4PhkHi5Tv0d,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:36,2022/11/1 21:49,0,133.232.180.93,100,775,1,2022/11/1 21:49,R_5jX9LVXkCd5EKfT,,,,,35.6897,139.6895,anonymous,JA,0,0,0,2,1,3,2,2,3,4,2,3,3,4,2,2,2,2,2,4,3,5,5,4,5,4,4,3,4,5,5,4,3,3,5,4,4,1,4,3,4,4,4,2,4,1,3,1,1,,3JxitHdmZoe9,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:38,2022/11/1 21:49,0,222.15.18.244,100,659,1,2022/11/1 21:49,R_1F9OIbG4cftKCPA,,,,,36.9664,140.0608,anonymous,JA,2,0,1,4,3,4,5,4,3,3,3,4,4,2,3,3,3,4,5,5,4,5,4,4,5,2,6,4,4,4,4,5,2,4,5,3,4,1,4,3,4,4,3,3,4,2,3,2,2,,ErYRPzLEtZzY,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:56,2022/11/1 22:03,0,106.181.127.208,100,407,1,2022/11/1 22:03,R_e4FY0ICZTjff5S1,,,,,36.4298,139.0693,anonymous,JA,3,0,0,5,4,5,4,4,2,2,3,3,4,2,3,3,3,2,5,5,5,5,4,4,4,4,4,1,4,3,3,4,4,4,4,4,4,1,4,4,4,3,3,3,4,2,3,2,4,,1RWbB731oZ06,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 21:57,2022/11/1 22:08,0,60.151.44.81,100,670,1,2022/11/1 22:08,R_1op4K8CaWpEKoQK,,,,,34.6947,135.5,anonymous,JA,4,0,0,5,7,4,4,5,1,1,3,3,2,1,4,3,2,4,5,5,5,4,4,4,4,2,4,4,3,4,1,5,5,5,5,5,5,1,4,4,4,4,3,3,4,4,3,1,2,,9DGTT79iKFAJ,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:04,2022/11/1 22:10,0,123.217.131.234,100,356,1,2022/11/1 22:10,R_2tM8tBmC7CADxll,,,,,43.0875,141.3335,anonymous,JA,0,0,1,6,4,2,4,4,3,3,4,4,5,4,4,5,3,4,5,4,5,4,6,4,6,2,4,4,4,5,5,4,2,4,5,4,3,1,4,4,5,5,5,4,4,3,3,2,2,,lV9kw1mAJa58,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:03,2022/11/1 22:11,0,106.133.54.248,100,481,1,2022/11/1 22:11,R_2XjPBd2c2gU80in,,,,,35.6893,139.6899,anonymous,JA,0,0,1,4,3,5,5,3,4,4,3,3,3,3,2,1,2,2,4,3,2,3,2,4,2,4,4,4,2,2,3,3,3,3,2,4,4,1,3,7,4,3,3,4,1,2,3,2,2,なし,AMLFSCIRpOfB,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:07,2022/11/1 22:11,0,61.211.143.61,100,268,1,2022/11/1 22:11,R_3Hi52PXziQsSnWP,,,,,35.179,136.8939,anonymous,JA,0,0,1,2,2,2,4,3,2,4,2,2,4,3,3,3,3,3,2,3,4,3,4,4,4,3,4,3,5,5,5,3,4,4,5,4,4,1,3,3,4,5,5,4,4,2,3,1,2,,9HdOPXs5zzKT,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:13,2022/11/1 22:18,0,126.75.48.242,100,256,1,2022/11/1 22:18,R_1X4bGARUlxdbK93,,,,,43.0456,141.3522,anonymous,JA,2,0,0,2,2,2,5,2,2,1,4,2,4,4,2,2,4,4,5,3,5,3,3,4,2,1,6,2,1,5,1,1,2,2,4,2,2,1,1,3,6,1,5,5,3,2,3,3,4,,auWjIxNDvFaN,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:11,2022/11/1 22:20,0,113.153.209.118,100,530,1,2022/11/1 22:20,R_OP8N4CiOrgk22mR,,,,,34.6837,135.5236,anonymous,JA,4,0,0,5,5,3,4,4,1,2,4,4,2,1,3,4,3,3,5,5,6,4,5,5,6,4,3,1,4,4,1,4,3,4,4,3,5,1,5,5,3,5,5,5,1,2,3,2,4,,mlotM14Wy3d2,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:15,2022/11/1 22:23,0,223.29.191.53,100,479,1,2022/11/1 22:23,R_30vjzt35ieGTCLW,,,,,35.6056,140.1237,anonymous,JA,3,0,1,4,4,3,4,4,3,3,3,3,3,3,2,3,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,3,4,4,3,3,3,4,,iIfMbnjA4r54,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:16,2022/11/1 22:23,0,126.219.90.145,100,431,1,2022/11/1 22:23,R_2EAYWxIt8pA68Os,,,,,35.6897,139.6895,anonymous,JA,0,0,0,4,1,2,2,2,2,2,2,2,5,3,3,2,2,3,5,4,5,5,5,5,6,2,4,4,4,5,4,4,4,4,5,5,5,1,2,5,4,4,4,4,4,2,3,2,2,,9nNFrvCAzECo,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:01,2022/11/1 22:25,0,121.95.137.220,100,1406,1,2022/11/1 22:25,R_2fBVyGXgao2Cgq6,,,,,35.4343,139.6466,anonymous,JA,3,0,0,5,2,4,3,5,1,3,3,4,5,3,4,3,3,3,5,4,5,4,4,4,4,2,4,4,4,4,4,5,5,5,5,4,5,1,2,4,5,4,4,3,4,2,3,2,2,何を調べたいのかよく分からない。ワクチンよりも治療薬を早く開発してほしい。,Cv996tXV4QqO,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:31,2022/11/1 22:36,0,126.66.223.228,100,299,1,2022/11/1 22:36,R_3haa9DBuTwOWfz2,,,,,35.6143,140.1062,anonymous,JA,3,0,0,5,4,4,4,5,2,2,2,3,4,3,4,3,3,3,5,4,3,2,4,5,4,3,3,5,4,3,5,3,4,5,5,4,5,4,4,3,4,5,3,4,2,3,3,4,2,,jgB8EPyDNsaP,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:52,2022/11/1 23:02,0,126.1.161.12,100,578,1,2022/11/1 23:02,R_3ERp2uWl2yEjGxe,,,,,43.0763,141.3654,anonymous,JA,2,1,1,4,4,3,2,1,3,4,3,2,5,4,3,3,3,2,7,5,5,5,6,6,6,4,6,5,6,6,6,5,4,6,5,6,6,1,3,5,5,5,6,6,4,2,2,2,2,,bUjgYAo4Az7O,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:42,2022/11/1 23:05,0,221.12.227.8,100,1364,1,2022/11/1 23:05,R_2sRe9VhDRyrAyc6,,,,,34.6839,133.9357,anonymous,JA,0,0,1,1,1,1,1,1,1,5,1,1,5,5,2,1,1,1,2,1,2,4,5,6,5,1,4,1,6,6,4,2,2,4,5,2,6,1,2,4,4,6,6,6,4,2,3,2,4,,wRaQGZPjHmCp,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:04,2022/11/1 23:08,0,126.209.43.79,100,218,1,2022/11/1 23:08,R_RnylNBeu7IEFYpb,,,,,35.6897,139.6895,anonymous,JA,0,0,0,1,1,1,1,1,1,1,1,1,5,5,3,2,1,2,1,4,4,3,3,1,3,4,4,3,4,4,4,1,1,1,6,1,7,1,4,6,1,7,7,7,2,2,2,3,3,,2TZHACX6MsZD,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:07,2022/11/1 23:11,0,218.219.126.41,100,219,1,2022/11/1 23:11,R_27VUk3WkvKMVDmA,,,,,32.759,129.8802,anonymous,JA,3,0,0,5,5,4,3,4,1,2,3,4,3,2,3,3,3,3,2,6,5,7,4,4,5,6,5,6,6,4,3,6,6,5,4,6,5,1,6,5,6,6,6,6,4,4,3,3,2,,MN7WeuqISvcZ,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:03,2022/11/1 23:12,0,219.192.151.71,100,542,1,2022/11/1 23:12,R_2TwbRw1VP4Lp9f9,,,,,36.6352,138.1794,anonymous,JA,0,0,1,1,1,7,7,1,1,5,1,5,1,5,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,4,クイズ難しい,BpfsgHBfObeI,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:20,2022/11/1 23:18,0,110.135.207.18,100,3497,1,2022/11/1 23:18,R_Uo8yyGCeYrjGlzP,,,,,33.8389,130.8697,anonymous,JA,4,0,0,6,6,6,4,6,1,1,5,4,2,2,2,2,2,3,1,5,6,6,1,4,1,4,4,6,1,2,2,6,6,6,5,6,5,1,4,4,5,4,4,1,4,2,2,1,1,,fPp6BkJyMoXP,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 22:51,2022/11/1 23:19,0,27.133.61.225,100,1676,1,2022/11/1 23:19,R_sBGKM11g4RREOWZ,,,,,34.3316,134.0452,anonymous,JA,3,0,1,6,5,4,4,4,3,2,2,2,4,3,2,4,3,3,1,5,6,4,5,4,3,2,4,5,2,5,4,5,3,3,5,3,5,1,5,5,5,4,3,4,4,2,3,2,2,自分のコロナに関する考えがわかった,mVndIrihV8Wt,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:17,2022/11/1 23:20,0,153.231.75.160,100,162,1,2022/11/1 23:20,R_2rUUH526RRL5cw4,,,,,36.2913,139.4001,anonymous,JA,3,0,0,7,7,7,7,7,1,1,5,5,1,1,5,5,5,5,7,4,2,3,5,4,3,3,5,3,7,2,3,2,2,3,4,4,5,1,3,3,2,2,2,4,4,2,3,3,1,,eYhqbSuRJt2a,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:21,2022/11/1 23:26,0,60.145.150.96,100,333,1,2022/11/1 23:26,R_SSRtgGKWE00Jh2F,,,,,35.179,136.8939,anonymous,JA,2,0,0,4,4,1,3,3,3,3,2,3,5,5,3,2,2,4,5,4,4,3,7,7,6,3,3,4,6,6,2,3,3,3,4,3,3,1,4,2,4,1,4,4,4,2,3,1,2,,RVpVRZKZhlHG,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:26,2022/11/1 23:28,0,124.241.160.71,100,93,1,2022/11/1 23:28,R_2YrGhXE8ECS2O9o,,,,,35.179,136.8939,anonymous,JA,0,0,0,6,4,4,4,4,4,2,3,3,3,3,3,2,3,3,7,3,3,2,4,4,5,2,3,4,4,5,3,3,3,3,3,2,4,7,1,5,5,5,2,3,3,4,3,2,3,,Zybkc5bWwgEN,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:13,2022/11/1 23:28,0,122.132.218.98,100,903,1,2022/11/1 23:28,R_3hunZlS6pru1Lsw,,,,,35.4643,139.6262,anonymous,JA,0,0,0,1,1,1,2,1,3,5,1,1,5,5,2,2,2,2,6,2,1,1,6,5,5,1,2,1,4,4,4,2,2,1,5,6,5,1,2,2,5,4,4,3,4,2,3,2,3,,96lfhD26zvy1,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:31,2022/11/1 23:40,0,118.240.182.49,100,573,1,2022/11/1 23:40,R_sETnfwggOeehUDn,,,,,35.4343,139.6466,anonymous,JA,2,0,1,4,2,3,4,4,1,3,2,3,4,3,3,3,3,3,5,5,5,4,5,5,5,4,4,4,4,4,3,4,4,4,5,3,4,1,5,3,5,5,4,3,4,2,3,2,2,,mKPgyGpwKV72,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:40,2022/11/1 23:42,0,114.142.110.253,100,154,1,2022/11/1 23:42,R_4UyBDiyYD9Y85SV,,,,,33.1009,129.8293,anonymous,JA,4,0,1,6,5,6,6,6,4,4,4,4,4,4,3,4,4,4,1,6,4,5,5,4,5,5,3,5,5,4,4,5,5,4,5,5,6,6,6,4,4,5,5,6,1,3,2,2,3,ワクチン接種の重要性,LZHtH2c4AS64,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:37,2022/11/1 23:46,0,133.32.217.174,100,487,1,2022/11/1 23:46,R_278dYy3FXdwmSb3,,,,,35.6887,139.745,anonymous,JA,4,0,0,6,6,6,3,5,2,2,4,4,2,2,4,4,4,4,3,2,6,5,2,3,2,4,5,4,2,2,2,6,6,6,4,2,3,1,4,5,4,2,2,2,4,2,3,2,2,,EJYSWwmFKZ8y,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:40,2022/11/1 23:48,0,124.154.215.57,100,444,1,2022/11/1 23:48,R_1DTKF4pd5wTVTvr,,,,,33.6054,130.4197,anonymous,JA,0,0,0,1,1,1,4,1,3,3,1,1,3,4,2,1,2,2,7,1,1,1,5,4,2,1,1,4,7,7,7,2,1,1,5,1,2,1,1,1,4,7,7,7,2,2,3,2,2,,DeyM4lln3416,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 23:47,2022/11/1 23:52,0,60.142.22.4,100,279,1,2022/11/1 23:52,R_2R9xzrqmUNMFuh5,,,,,33.5858,130.432,anonymous,JA,0,0,0,1,1,1,1,1,3,3,1,1,5,5,3,3,3,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,2,2,1,3,アンケートの進捗を表示してください。,B5mQR9dzQVGn,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/2 0:14,2022/11/2 0:21,0,126.28.126.62,100,364,1,2022/11/2 0:21,R_2dECRmMEDuBgQCd,,,,,35.0885,134.7424,anonymous,JA,3,0,0,4,3,3,5,2,1,2,2,4,4,4,3,2,2,3,5,3,3,5,6,2,5,2,2,5,3,5,3,3,3,5,5,4,5,1,2,5,5,3,3,5,4,2,3,2,2,,128hTBTSI1wy,fe7495ade47184a0c00172174b0db134d5040a8a
