StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,Q57_1,Q47,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q33_6,Q33_7,Q33_8,Q33_9,Q33_10,Q33_11,Q35,Q16_1,Q39_1,Q40_1,Q41_1,Q42_1,Q53,Q56,Q55,Q54,Q21,Q18,Q22,Q43_1,Q19,Q20,Q36,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q51_1,Q59_1,Q52_1,Q60_1,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q58_1,Q58_2,Q58_3,Q58_4,Q58_5,Q58_6,Q58_7,Q58_8,Q58_9,Q61_1,Q50,Q46_1,Q29,Q27,id,eqtid
2021/8/27 23:12,2021/8/27 23:26,0,182.251.226.129,100,825,1,2021/8/27 23:26,R_QmqNKjbmUjvrGBr,,,,,35.68969727,139.6895142,anonymous,JA,2,17,6,,,,,,,,,,,,,9,7,4,1,5,3,2,2,1,4,2,3,7,,1,,1,2,2,5,2,2,2,5,2,6,7,5,6,6,3,4,4,4,1,3,3,3,4,5,3,3,4,5,3,3,3,3,5,5,3,5,30,特になし,dgVgzbwuM9OA,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 23:17,2021/8/27 23:29,0,59.84.133.26,100,689,1,2021/8/27 23:29,R_3CHMlbRuejnoBmb,,,,,35.61210632,139.3425903,anonymous,JA,2,14,6,,,,,,,,,,,,,8,2,5,4,5,3,3,2,3,4,2,4,6,,,2,4,5,4,3,1,5,3,1,4,3,5,7,6,7,2,4,1,2,1,2,2,2,2,3,4,4,4,4,4,4,3,3,5,4,3,6,60,,OiqceeNzQx8T,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 23:24,2021/8/27 23:30,0,118.105.183.106,100,375,1,2021/8/27 23:30,R_2VfmZfPH5Qh29Gi,,,,,35.05769348,136.9671021,anonymous,JA,2,18,7,,,,,,,,,,,,,10,5,5,4,5,3,1,2,4,4,5,3,4,,,2,5,4,4,3,5,3,5,3,2,5,7,7,6,7,2,3,2,5,1,2,2,3,3,5,2,2,5,3,6,2,5,5,6,4,4,5,15,,Td7leZAxYhTH,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 23:29,2021/8/27 23:34,0,106.154.132.233,100,297,1,2021/8/27 23:34,R_2B5a4kJgwUtPwR4,,,,,35.68969727,139.6895142,anonymous,JA,2,17,6,,,,,,,,,,,,,10,3,5,1,6,3,2,1,3,4,2,3,7,,1,,3,2,1,5,5,5,5,4,4,5,6,7,5,6,3,4,4,4,1,3,3,4,6,5,3,4,5,4,4,3,3,5,4,5,4,6,30,,AQcdqvwvUoFU,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 23:23,2021/8/27 23:40,0,122.134.252.229,100,990,1,2021/8/27 23:40,R_2Qg5gLavL1m4i2b,,,,,37.38549805,140.2214966,anonymous,JA,2,17,6,,,,,,,,,,,,,9,4,4,6,4,2,3,1,1,4,4,4,1,1,,,1,1,1,6,1,6,3,5,1,6,6,6,6,8,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,6,4,50,,3RpgjJLqN2Yn,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 23:38,2021/8/27 23:48,0,14.13.137.64,100,626,1,2021/8/27 23:48,R_1nSERQsHFOtr5uR,,,,,35.17320251,135.0509949,anonymous,JA,2,17,4,3,3,3,3,3,3,3,4,3,4,3,6,8,5,4,5,5,3,2,1,1,4,4,2,5,1,,,2,4,5,4,4,6,5,4,4,4,6,6,6,6,1,2,3,3,1,4,4,5,6,4,1,1,1,5,5,5,1,5,1,4,6,4,25,,s8pAo4jyDF2I,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 23:37,2021/8/27 23:49,0,126.163.108.200,100,714,1,2021/8/27 23:49,R_1DAPNUCeCieEP8v,,,,,35.75160217,139.7044067,anonymous,JA,2,17,3,2,5,4,4,4,5,5,2,3,4,4,6,8,4,3,7,5,3,2,2,2,4,2,3,4,,,2,3,4,3,6,3,5,5,4,5,5,5,4,7,8,2,5,5,5,1,3,3,4,4,6,3,3,6,6,6,3,4,3,6,4,4,5,45,クイズの正解は知りたいと思う,jaUM0UW5CPZa,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 23:47,2021/8/27 23:58,0,153.242.6.13,100,608,1,2021/8/27 23:58,R_1mzrDhn3XJrvGNU,,,,,35.73660278,139.6335144,anonymous,JA,1,17,6,,,,,,,,,,,,,11,7,6,4,6,3,3,2,1,4,2,3,6,1,,,3,2,4,5,3,5,5,4,4,4,7,7,6,7,2,2,4,4,1,2,2,4,4,5,4,4,5,5,2,2,4,4,5,6,4,5,50,一定率ワクチンを打てない人に対する配慮と項目がないので、該当する場いいの答えに苦慮する,346Enel831gB,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 23:56,2021/8/28 0:00,0,14.101.177.97,100,255,1,2021/8/28 0:00,R_3MhDuNKbJXKAN88,,,,,38.44940186,140.9262085,anonymous,JA,1,16,4,3,4,4,4,4,3,3,4,5,4,4,6,9,6,4,6,5,2,2,3,4,4,2,5,2,,,2,2,3,4,5,4,5,5,5,2,5,6,6,6,6,3,3,3,4,3,5,5,4,3,4,3,3,3,3,3,3,3,3,3,5,3,4,10,,jCpyJoYOHtvl,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:04,2021/8/28 0:10,0,126.218.191.23,100,366,1,2021/8/28 0:10,R_O6E2JzKxY49rQNb,,,,,35.38569641,139.4761963,anonymous,JA,1,18,5,,,,,,,,,,,,,9,6,4,4,1,2,2,2,2,1,2,2,1,,1,,1,5,1,5,2,6,1,5,3,6,5,8,6,5,4,3,2,2,1,2,4,4,4,4,1,1,3,1,5,4,5,5,1,6,5,3,40,特になし,Q0OuXt9a5mWO,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:09,2021/8/28 0:13,0,106.129.116.136,100,234,1,2021/8/28 0:13,R_20NfVe5yFo58Zre,,,,,35.68969727,139.6895142,anonymous,JA,2,17,5,,,,,,,,,,,,,10,5,4,5,6,2,3,2,3,4,3,3,6,,1,,1,3,3,6,1,6,5,5,2,6,8,8,8,8,2,2,2,2,1,4,4,5,5,5,2,3,4,1,5,5,4,3,5,5,1,5,15,ない,AmyVYPotspuH,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:18,2021/8/28 0:21,0,106.128.150.91,100,151,1,2021/8/28 0:21,R_1mwkrdVtdPOYinE,,,,,35.68969727,139.6895142,anonymous,JA,2,17,5,,,,,,,,,,,,,9,4,4,6,6,1,4,4,4,5,3,5,5,2,,,3,3,4,4,4,4,4,3,4,4,6,6,6,7,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,6,3,4,70%,,bqdWCdkP57ur,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:21,2021/8/28 0:23,0,126.141.157.235,100,123,1,2021/8/28 0:23,R_1HpHspZvZXqW2TF,,,,,35.68969727,139.6895142,anonymous,JA,2,17,1,3,3,3,3,3,3,3,3,3,3,3,3,9,4,4,6,6,1,1,1,1,5,5,5,5,,,1,4,4,2,1,1,4,4,4,3,4,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,6,2,4,50,ない,aDpFWuJSCJ06,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:05,2021/8/28 0:23,0,114.198.221.211,100,1105,1,2021/8/28 0:23,R_2ri1uEcfQUzZubY,,,,,35.70739746,139.9955139,anonymous,JA,2,16,3,3,3,3,1,4,3,3,2,3,2,4,7,9,5,3,6,4,3,2,1,1,4,3,3,5,1,,,2,2,3,3,4,4,4,4,4,6,7,7,4,6,3,3,3,3,1,4,4,4,4,4,2,6,5,5,6,4,4,5,4,5,5,4,50,,frXksKumn7Nz,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/28 0:24,2021/8/28 0:27,0,126.2.177.232,100,173,1,2021/8/28 0:27,R_T4P0PCbA1nmZaPn,,,,,35.68969727,139.6895142,anonymous,JA,2,17,4,3,3,3,3,4,3,2,4,4,3,3,7,9,4,4,1,6,4,4,2,2,4,3,1,7,,,1,1,2,4,2,2,3,3,4,5,5,7,4,6,7,5,3,5,3,3,7,5,4,5,4,3,5,3,5,3,3,6,5,3,2,3,4,1,,vYamEJgUQJ9t,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 23:57,2021/8/28 0:28,0,112.137.243.42,100,1866,1,2021/8/28 0:28,R_2dzPDi1zihpMOiz,,,,,34.99830627,138.6448059,anonymous,JA,1,17,5,,,,,,,,,,,,,10,5,4,1,5,1,2,2,3,2,1,3,1,1,,,3,1,3,4,2,4,4,5,4,4,1,5,5,5,2,2,1,1,1,1,3,2,4,5,4,4,3,2,3,4,4,4,5,5,1,4,35,コロナワクチンのことに関することだとはじゃ思うが、正直何を聞かれても先が見えないのが現実だと思います,hqVIVypAnhtj,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:14,2021/8/28 0:29,0,119.24.54.73,100,931,1,2021/8/28 0:29,R_1hKA0d7tGkaB9vK,,,,,34.66259766,135.5878906,anonymous,JA,2,17,6,,,,,,,,,,,,,8,4,2,1,4,3,1,1,1,4,4,3,1,1,,,2,5,2,5,2,5,4,5,2,5,5,4,6,6,1,1,2,2,1,1,1,4,5,6,1,1,2,1,1,1,5,5,6,1,6,2,5,表記の選択肢に該当しない項目がある,a7dkLv5svIFu,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/27 22:22,2021/8/28 0:36,0,153.145.147.177,100,8023,1,2021/8/28 0:36,R_24OYUyBObGiVrve,,,,,37.74960327,140.4695129,anonymous,JA,2,18,6,,,,,,,,,,,,,8,4,5,4,6,3,2,1,3,4,2,4,4,,1,,2,2,3,4,3,5,5,5,5,5,8,7,6,6,5,5,5,5,1,3,3,4,4,5,5,5,5,5,3,3,4,4,5,5,3,5,50,特になし,vcg7QIpnwLlG,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/28 0:34,2021/8/28 0:36,0,49.104.37.191,100,147,1,2021/8/28 0:37,R_2aDLQxkluIfnzQp,,,,,35.68969727,139.6895142,anonymous,JA,2,17,4,3,3,3,3,3,3,3,3,3,3,3,7,9,4,4,6,6,4,4,4,4,5,5,5,5,,,2,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,4,6,,zrhTOIobep3u,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:32,2021/8/28 0:41,0,119.104.79.31,100,510,1,2021/8/28 0:41,R_3KuU4BfmZo4lMuW,,,,,35.728302,139.7218933,anonymous,JA,2,17,5,,,,,,,,,,,,,12,6,4,1,1,3,1,2,1,4,2,3,5,,1,,5,2,5,2,2,3,6,1,5,5,8,8,7,7,4,5,4,5,1,2,2,3,4,6,5,6,5,6,4,2,5,5,7,5,5,5,30,,I7haMaJMSMZ0,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:29,2021/8/28 0:45,0,220.152.104.179,100,947,1,2021/8/28 0:45,R_2S1XdghVwm080c9,,,,,35.728302,139.7218933,anonymous,JA,2,17,6,,,,,,,,,,,,,10,4,7,4,6,2,3,4,2,4,3,4,1,,1,,3,4,3,4,3,4,4,3,4,4,7,7,6,7,4,4,5,5,1,4,4,4,3,6,3,4,6,1,4,1,4,6,6,5,4,6,40,特にありません,2xjethWaUu34,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:31,2021/8/28 0:46,0,118.241.127.205,100,878,1,2021/8/28 0:46,R_OdKr8ADf2djEiIN,,,,,35.58279419,139.6987,anonymous,JA,1,16,5,,,,,,,,,,,,,9,4,5,6,5,3,2,1,1,4,2,3,1,1,,,1,4,5,6,4,6,6,4,4,4,7,7,6,6,4,4,4,3,1,1,1,1,1,4,4,4,4,4,1,1,1,4,4,5,4,4,70,政府の対応が遅くて信用できない,ZlSa7m2uaz5J,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:21,2021/8/28 0:47,0,60.129.116.25,100,1544,1,2021/8/28 0:47,R_01F8BsgqNEYkLhT,,,,,35.3553009,139.4823914,anonymous,JA,2,17,7,,,,,,,,,,,,,9,7,6,1,5,3,2,1,3,5,2,3,7,,,1,1,1,5,3,3,5,5,2,5,5,7,7,6,7,3,5,5,6,1,4,4,4,4,5,2,5,6,5,1,1,1,1,5,7,6,6,50,,ezPWkdOiNInn,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:46,2021/8/28 0:50,0,115.38.64.121,100,249,1,2021/8/28 0:50,R_2CVaYaTr1Gjl3h5,,,,,35.2960968,138.880188,anonymous,JA,2,17,4,4,4,4,4,4,4,4,4,4,4,4,6,10,4,5,5,6,4,4,4,4,4,3,3,2,1,,,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,4,70,,88mN2AEobjDK,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/28 0:50,2021/8/28 0:56,0,126.242.164.111,100,355,1,2021/8/28 0:56,R_BS5lW7dgoqYPrBD,,,,,35.68969727,139.6895142,anonymous,JA,2,17,5,,,,,,,,,,,,,10,5,5,5,4,3,1,1,1,4,2,3,6,1,,,2,4,3,3,4,5,2,5,5,2,6,7,7,7,2,2,3,3,1,5,5,5,5,6,4,4,4,4,6,6,4,5,5,6,2,5,20,なし,rbPRyzaDciFW,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 0:49,2021/8/28 1:02,0,118.152.167.253,100,774,1,2021/8/28 1:02,R_2AZF6gegszmZ4qC,,,,,35.91999817,139.6290894,anonymous,JA,2,19,7,,,,,,,,,,,,,10,7,7,1,7,2,1,1,1,3,1,2,1,,,2,2,1,5,6,2,5,6,4,3,4,9,7,8,8,1,3,3,4,1,3,6,5,6,6,1,5,5,5,2,7,7,7,7,6,5,7,2,なし,R19PHO94MNHL,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/28 1:16,2021/8/28 1:19,0,119.243.41.50,100,221,1,2021/8/28 1:19,R_8xiJMHV3oKWwr6N,,,,,34.48219299,132.7070923,anonymous,JA,2,14,3,3,3,3,3,3,3,3,3,3,3,3,7,2,4,4,6,6,4,4,4,4,5,5,5,4,,2,,4,4,4,4,4,4,4,4,4,4,6,5,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,1,1,1,1,5,6,4,50,ない,GkuWVsPAmva7,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 1:14,2021/8/28 1:21,0,115.38.132.196,100,392,1,2021/8/28 1:21,R_1XMgww22FqU3pvz,,,,,36.52990723,138.0867004,anonymous,JA,2,16,5,,,,,,,,,,,,,9,3,4,5,5,2,2,3,3,2,5,3,1,,2,,2,5,2,5,3,2,3,5,3,5,5,6,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,3,50,,VoyscJ2R1W1K,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 1:34,2021/8/28 1:35,0,59.147.61.26,100,113,1,2021/8/28 1:35,R_2ydOsThHoaavw01,,,,,35.69659424,139.7443848,anonymous,JA,2,17,7,,,,,,,,,,,,,2,3,4,7,6,4,4,4,4,5,5,5,4,2,,,3,2,4,4,4,5,4,4,3,4,4,5,5,6,5,4,2,1,4,7,5,4,2,6,5,4,5,6,4,5,4,4,7,4,4,4,2,特になし,gJezLNbhmQqv,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 1:42,2021/8/28 1:55,0,106.128.31.6,100,791,1,2021/8/28 1:55,R_3elvF2yQeYVHRdK,,,,,35.66690063,139.6940918,anonymous,JA,2,14,3,3,5,5,3,5,4,5,3,4,5,4,5,9,4,4,4,4,3,2,2,4,4,2,3,6,,,1,3,3,5,5,4,6,5,3,5,4,7,7,6,6,2,2,2,2,1,2,2,2,2,5,5,5,5,5,2,2,2,4,5,2,3,5,30,特になし,lwu3ucguV80D,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 1:53,2021/8/28 1:57,0,119.106.237.57,100,252,1,2021/8/28 1:57,R_1dGeYzdQ5bAaArA,,,,,34.40190125,132.8046875,anonymous,JA,2,17,6,,,,,,,,,,,,,9,4,4,6,6,2,3,4,4,4,2,4,1,,1,,4,4,3,4,4,4,3,4,4,5,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,4,50,難しい,YWaZgRCSVzHT,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 1:46,2021/8/28 2:01,0,111.89.31.31,100,874,1,2021/8/28 2:01,R_4MKiM2TEu5I93t7,,,,,37.86360168,140.4291077,anonymous,JA,2,17,6,,,,,,,,,,,,,9,6,2,5,6,3,2,1,1,4,2,3,5,,1,,3,5,4,4,4,4,3,4,4,5,1,8,1,7,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,5,6,30,特にありません,j9YfcVxREhaS,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 2:01,2021/8/28 2:04,0,60.72.88.236,100,127,1,2021/8/28 2:04,R_1q2ESqzxVVDAPES,,,,,35.68969727,139.6895142,anonymous,JA,2,17,3,3,3,4,3,4,3,3,3,3,4,3,6,10,5,5,7,6,1,2,1,2,2,2,2,5,,,1,4,4,4,1,4,4,4,4,4,4,7,6,7,6,4,5,6,2,1,5,5,5,5,5,6,5,6,1,5,5,5,5,5,6,3,5,2,なし,wFZ1gIITTsol,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 2:04,2021/8/28 2:11,0,133.204.167.224,100,446,1,2021/8/28 2:11,R_0GNSm52mRbhgRG1,,,,,33.87409973,130.8528137,anonymous,JA,2,17,6,,,,,,,,,,,,,10,6,6,6,7,3,2,1,2,4,2,3,7,,,1,1,3,3,5,3,5,4,5,3,4,7,7,6,7,5,5,5,5,1,3,3,3,4,5,1,2,5,5,1,1,1,1,4,5,6,5,20,特に無し,GuKhm4MuNHhv,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 2:02,2021/8/28 2:13,0,123.225.211.5,100,686,1,2021/8/28 2:13,R_2ZV7t1Xx7THESki,,,,,35.86929321,139.6440125,anonymous,JA,2,17,6,,,,,,,,,,,,,11,6,6,1,5,3,3,2,1,4,2,3,8,,2,,3,3,5,3,5,1,3,4,5,2,8,7,4,4,2,2,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,6,4,5,30,なかなか面白かったです,JrxLijv5Y0pS,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 2:12,2021/8/28 2:19,0,60.64.27.10,100,432,1,2021/8/28 2:19,R_xthm8bPVMpRhi8h,,,,,35.68969727,139.6895142,anonymous,JA,2,16,7,,,,,,,,,,,,,9,4,6,1,6,3,2,4,4,4,4,5,1,1,,,2,2,5,3,3,4,4,5,4,5,7,8,6,6,1,1,4,4,1,1,1,3,4,4,2,2,6,5,1,2,3,5,5,2,4,6,40,なし,Y6HgFy2cPf0N,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/28 2:16,2021/8/28 2:19,0,210.194.98.153,100,168,1,2021/8/28 2:19,R_0NBiV4Tii5rFBHH,,,,,35.65789795,139.5501099,anonymous,JA,1,17,4,3,3,3,3,3,3,3,2,2,2,5,5,9,7,6,8,7,4,3,4,4,5,2,1,1,1,,,4,3,5,3,2,4,4,3,3,4,6,7,7,6,5,4,4,3,1,3,5,5,4,5,4,4,3,3,2,2,4,4,5,5,3,5,3,,MsiC8Vwr1UvX,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 2:33,2021/8/28 2:48,0,58.190.92.113,100,871,1,2021/8/28 2:48,R_1n6OnevwCk8J1rl,,,,,35.01429749,135.7485962,anonymous,JA,2,17,6,,,,,,,,,,,,,9,4,6,4,5,3,2,4,4,4,2,3,5,,,1,4,4,4,4,4,4,4,4,5,5,5,6,6,6,4,4,5,4,1,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,4,6,70,なし,EOuXI6UE5hVs,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 3:06,2021/8/28 3:15,0,106.154.144.142,100,509,1,2021/8/28 3:15,R_325Urh5eM9FEjtg,,,,,35.64190674,139.702301,anonymous,JA,2,17,6,,,,,,,,,,,,,11,5,6,1,6,3,2,1,3,4,2,3,4,,1,,1,2,2,5,2,6,5,6,3,6,6,7,6,7,6,6,2,2,1,3,3,3,2,7,1,5,1,1,7,1,1,1,6,6,6,4,60,ない,DhP06yll0mkt,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 3:48,2021/8/28 3:54,0,180.50.18.150,100,347,1,2021/8/28 3:54,R_2B3OUwjtuKGe7Ur,,,,,36.20489502,138.737915,anonymous,JA,4,17,4,3,3,3,3,3,3,3,3,3,3,3,6,9,4,4,5,6,2,4,4,2,5,5,5,4,2,,,4,2,3,4,2,3,3,4,3,4,6,6,6,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,10,,EmCBeRmabn8T,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 3:53,2021/8/28 4:04,0,133.204.208.128,100,667,1,2021/8/28 4:04,R_1IMe8bZoDp3cdwK,,,,,36.55659485,138.1202087,anonymous,JA,2,18,7,,,,,,,,,,,,,9,4,6,1,5,3,2,2,4,5,2,3,5,,2,,5,2,4,2,5,5,6,1,5,4,8,4,5,8,1,5,6,6,1,4,4,5,7,7,1,6,6,4,1,1,4,6,7,5,3,7,30,,pELhOAmxz1gY,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 4:07,2021/8/28 4:13,0,222.3.94.250,100,337,1,2021/8/28 4:13,R_1JPjxc5ILaiDMa6,,,,,37.84370422,139.0195007,anonymous,JA,2,17,4,2,3,3,1,2,2,3,3,2,3,2,5,11,6,2,1,4,3,2,1,3,4,2,3,8,,2,,4,3,4,2,4,4,3,4,4,4,5,5,4,5,2,4,2,4,4,4,4,5,5,5,3,2,3,4,3,3,3,3,6,6,3,4,25,,a6DnORqDRiL5,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/28 4:07,2021/8/28 4:15,0,133.106.198.185,100,517,1,2021/8/28 4:15,R_31NHkSBq0WzK2kx,,,,,34.69459534,135.5021057,anonymous,JA,2,17,5,,,,,,,,,,,,,8,3,5,1,1,1,2,1,2,4,1,2,4,,,1,5,4,3,4,5,3,5,5,3,4,7,7,6,6,6,6,2,4,1,4,4,5,6,7,1,1,1,1,5,5,5,5,5,4,1,4,守っていない,,tu5T5oASD3Jz,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 4:18,2021/8/28 4:27,0,42.147.67.211,100,565,1,2021/8/28 4:27,R_2qksGQACn3gt5x8,,,,,43.04559326,141.3522034,anonymous,JA,2,17,4,3,4,4,4,5,4,4,1,4,4,4,6,9,6,4,6,4,4,4,4,4,4,2,5,1,,,1,1,6,1,6,4,4,4,6,1,4,6,6,6,6,4,4,4,4,1,4,4,1,4,4,5,5,5,5,5,5,1,5,5,5,6,4,20,,imAGGeuCbRAo,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/28 4:56,2021/8/28 5:02,0,210.251.216.174,100,314,1,2021/8/28 5:02,R_u2l3IXbjsY7O3XX,,,,,34.96389771,136.9700928,anonymous,JA,2,17,5,,,,,,,,,,,,,9,5,6,6,6,4,4,4,4,4,4,3,1,,,1,2,3,5,2,2,5,5,2,5,2,8,8,7,7,5,5,5,6,1,4,4,3,6,7,5,5,6,6,3,2,2,6,6,6,3,5,40,なし,wikEwciz5Qet,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 4:52,2021/8/28 5:07,0,90.149.142.34,100,913,1,2021/8/28 5:07,R_27Do4RSnpA1MIH3,,,,,34.57949829,135.6263123,anonymous,JA,1,1,6,,,,,,,,,,,,,2,6,6,4,8,3,3,2,3,4,2,3,2,,,1,1,6,1,6,5,3,2,6,1,6,8,8,8,8,6,5,2,2,1,4,4,5,5,6,6,6,5,5,5,5,5,5,6,2,3,6,50,両極端なことを考えていることもあり、選ぶのが難しかった,5Sq7UTsJ2zp4,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 5:20,2021/8/28 5:24,0,125.53.61.133,100,216,1,2021/8/28 5:24,R_VQkZuvsQ3ILK96p,,,,,36.7026062,137.2036133,anonymous,JA,2,19,7,,,,,,,,,,,,,9,4,4,6,6,4,4,4,4,5,5,5,5,2,,,4,3,4,4,3,4,3,4,4,4,6,6,6,6,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,6,4,40,,XfFr4BCFq9Eo,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 5:19,2021/8/28 5:25,0,219.102.195.93,100,384,1,2021/8/28 5:25,R_31Wukcsib0TSeoP,,,,,35.6947937,139.6976013,anonymous,JA,1,20,7,,,,,,,,,,,,,9,7,7,1,6,4,4,4,4,4,5,5,1,1,,,2,3,4,5,3,5,5,5,4,5,9,9,1,5,5,5,5,5,1,5,5,5,5,6,6,6,6,6,6,6,6,6,6,5,3,7,30,特になし,U7qHgZDa6Bix,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 5:53,2021/8/28 5:56,0,112.68.204.133,100,156,1,2021/8/28 5:56,R_3ekIFjZiGuloX4Z,,,,,34.55349731,135.519989,anonymous,JA,1,16,4,3,3,3,2,3,3,2,3,3,3,3,6,9,3,4,5,6,3,2,3,2,4,2,3,4,2,,,4,4,4,4,4,4,3,3,4,4,6,5,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,5,30,,HdyXiSbgtrI0,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 5:57,2021/8/28 6:02,0,106.172.87.110,100,349,1,2021/8/28 6:02,R_2uQdNUUw1YjcLFu,,,,,37.57009888,138.6452942,anonymous,JA,2,17,6,,,,,,,,,,,,,11,6,6,1,5,4,4,4,4,4,2,3,1,,,1,2,3,2,6,2,3,2,6,3,6,6,7,6,6,5,5,5,5,1,4,4,4,4,6,5,6,6,6,6,4,4,6,6,6,6,5,60,,WhJaGzFW1RdF,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 6:07,2021/8/28 6:17,0,1.75.251.57,100,591,1,2021/8/28 6:17,R_2Ua8E7LWBv1Xf3k,,,,,35.68969727,139.6895142,anonymous,JA,2,17,6,,,,,,,,,,,,,11,6,5,6,5,1,1,2,2,4,3,3,1,,1,,4,4,3,4,5,3,5,3,4,5,7,6,6,6,2,2,2,4,2,4,4,4,5,5,2,2,5,3,5,4,5,5,6,5,2,5,100,なんでクイズ出したの？答えは？,8NQYkmGmPh6g,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
